City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Kokubu,JP,2021-03-19 22:03:34,31.7333,130.7667,60.8,82,75,11.5
281,Paamiut,GL,2021-03-19 21:58:11,61.994,-49.6678,31.69,65,100,20.18
282,Collecchio,IT,2021-03-19 22:03:34,44.754,10.2184,37.4,81,0,4.61
283,Hearst,CA,2021-03-19 22:03:34,49.6835,-83.6665,50.0,23,0,17.27
284,Buin,CL,2021-03-19 22:03:35,-33.7333,-70.75,64.4,55,75,4.61
285,Zgierz,PL,2021-03-19 22:03:35,51.8556,19.4062,27.0,59,0,5.75
286,Santiago Nonualco,SV,2021-03-19 22:03:35,13.5167,-88.95,87.8,58,20,8.05
287,Devonport,AU,2021-03-19 22:03:35,-41.1667,146.35,62.01,93,15,10.11
288,Kruisfontein,ZA,2021-03-19 21:56:56,-34.0033,24.7314,64.0,86,98,1.01
289,Cooma,AU,2021-03-19 22:03:36,-36.2333,149.1333,57.2,88,75,6.91
290,Goderich,CA,2021-03-19 22:03:36,43.7501,-81.7165,33.8,60,0,9.22
291,Fortuna,US,2021-03-19 21:57:54,40.5982,-124.1573,54.0,81,20,6.91
292,Tomatlan,MX,2021-03-19 21:57:57,19.9333,-105.25,86.63,40,0,8.1
293,Geraldton,AU,2021-03-19 21:57:31,-28.7667,114.6,69.8,30,0,11.5
294,Igrim,RU,2021-03-19 22:03:36,63.1906,64.4162,3.56,94,100,11.63
295,Vao,NC,2021-03-19 21:57:55,-22.6667,167.4833,75.94,77,100,23.62
296,Saint-Pierre,RE,2021-03-19 21:57:20,-21.3393,55.4781,75.2,83,0,6.91
297,Champerico,GT,2021-03-19 22:03:36,14.3,-91.9167,89.6,55,20,9.22
298,Kamenka,RU,2021-03-19 22:03:37,51.3223,42.7678,25.65,94,98,7.74
299,Abadan,IR,2021-03-19 22:03:37,30.3392,48.3043,68.0,40,0,9.22
300,Zhangye,CN,2021-03-19 22:03:37,38.9342,100.4517,27.36,41,2,8.12
301,Cabo Rojo,PR,2021-03-19 21:59:47,18.0866,-67.1457,79.0,78,53,1.99
302,Virginia Beach,US,2021-03-19 21:54:37,36.8529,-75.978,44.6,45,75,24.16
303,Boueni,YT,2021-03-19 22:03:37,-12.9025,45.0761,80.6,83,0,3.09
304,Launceston,AU,2021-03-19 22:03:38,-41.45,147.1667,60.01,82,3,8.05
305,Brae,GB,2021-03-19 21:57:36,60.3964,-1.353,44.6,93,75,18.41
306,Tiarei,PF,2021-03-19 22:03:38,-17.5333,-149.3333,86.0,66,20,3.44
307,Pitimbu,BR,2021-03-19 21:59:48,-7.4706,-34.8086,80.6,78,75,10.36
308,Waterloo,CA,2021-03-19 22:00:00,43.4668,-80.5164,44.01,30,1,2.3
309,Labuan,MY,2021-03-19 22:03:38,5.2767,115.2417,78.8,94,40,5.97
310,Qandala,SO,2021-03-19 22:03:38,11.472,49.8728,77.49,61,0,6.2
311,Pangai,TO,2021-03-19 22:03:39,-19.8,-174.35,84.2,79,40,6.91
312,Ostrovnoy,RU,2021-03-19 21:55:12,68.0531,39.5131,14.16,83,100,31.76
313,Karangampel,ID,2021-03-19 22:03:39,-6.4622,108.4519,77.31,85,84,3.89
314,Tuatapere,NZ,2021-03-19 21:57:00,-46.1333,167.6833,55.0,85,59,5.99
315,Wanning,CN,2021-03-19 22:03:39,18.8003,110.3967,73.22,94,24,5.32
316,Flin Flon,CA,2021-03-19 21:58:51,54.7682,-101.865,48.2,49,40,8.05
317,Rabo De Peixe,PT,2021-03-19 22:03:39,37.8,-25.5833,59.0,77,40,6.91
318,Victoria,HK,2021-03-19 21:55:08,22.2855,114.1577,73.99,87,35,6.15
319,Mundelein,US,2021-03-19 22:03:40,42.2631,-88.004,46.0,42,1,5.75
320,Nome,US,2021-03-19 21:56:30,64.5011,-165.4064,-0.4,60,1,8.05
321,Atasu,KZ,2021-03-19 22:03:40,48.6814,71.6433,29.8,61,100,12.08
322,Sambava,MG,2021-03-19 22:03:40,-14.2667,50.1667,77.92,86,100,8.68
323,Non Sang,TH,2021-03-19 22:03:40,16.8687,102.5664,82.99,74,27,2.3
324,Faya,SA,2021-03-19 21:58:21,18.3851,42.4509,62.6,82,0,2.73
325,East London,ZA,2021-03-19 21:55:14,-33.0153,27.9116,70.43,89,97,11.12
326,Lugovoy,KZ,2021-03-19 22:03:41,42.9472,72.7644,49.62,42,100,5.55
327,Arman,RU,2021-03-19 22:03:41,59.7,150.1667,-1.14,70,0,5.61
328,Lavrentiya,RU,2021-03-19 21:58:42,65.5833,-171.0,-8.88,90,0,6.51
329,Yinchuan,CN,2021-03-19 22:03:41,38.4681,106.2731,32.9,18,0,2.71
330,Port Alfred,ZA,2021-03-19 21:56:48,-33.5906,26.891,68.77,83,99,13.94
331,Loralai,PK,2021-03-19 22:03:41,30.3705,68.598,59.54,38,7,4.79
332,Longyearbyen,SJ,2021-03-19 21:54:46,78.2186,15.6401,26.6,80,75,17.27
333,Loei,TH,2021-03-19 22:03:42,17.4167,101.5,84.99,64,37,3.94
334,Tukan,RU,2021-03-19 22:03:42,53.8409,57.4552,19.33,96,85,2.28
335,Wichian Buri,TH,2021-03-19 22:03:42,15.6578,101.106,81.68,74,22,3.76
336,Shenjiamen,CN,2021-03-19 22:03:42,29.9576,122.298,52.43,97,97,10.83
337,Verkhoyansk,RU,2021-03-19 22:03:43,67.5447,133.385,1.72,83,100,5.32
338,Inhambane,MZ,2021-03-19 21:58:49,-23.865,35.3833,76.69,81,0,7.05
339,Joacaba,BR,2021-03-19 22:03:43,-27.1781,-51.5047,72.97,73,3,4.65
340,San Cristobal,VE,2021-03-19 21:53:23,7.7669,-72.225,80.6,78,40,6.91
341,Avera,US,2021-03-19 21:58:08,33.194,-82.5271,57.2,72,90,16.11
342,Borogontsy,RU,2021-03-19 22:03:43,62.6683,131.1683,11.32,97,100,2.39
343,Evensk,RU,2021-03-19 22:03:43,61.95,159.2333,2.44,74,100,10.02
344,Amudalavalasa,IN,2021-03-19 22:03:44,18.4167,83.9,72.19,58,0,3.67
345,Borovskoy,KZ,2021-03-19 22:03:44,53.8,64.15,32.2,94,100,8.75
346,Olafsvik,IS,2021-03-19 21:58:10,64.8945,-23.7142,37.67,72,100,23.47
347,Stornoway,GB,2021-03-19 21:54:48,58.2093,-6.3865,46.99,100,90,5.75
348,Yenagoa,NG,2021-03-19 22:03:44,4.9247,6.2642,74.17,93,100,1.88
349,Oktyabrskiy,RU,2021-03-19 22:03:44,54.4815,53.471,28.54,96,100,13.29
350,Itarantim,BR,2021-03-19 22:03:45,-15.6597,-40.0656,71.82,93,100,5.14
351,Potenza,IT,2021-03-19 22:03:45,40.6443,15.8086,33.01,91,100,3.71
352,Rosetta,EG,2021-03-19 22:03:45,31.4044,30.4164,60.8,67,0,5.75
353,Fredericksburg,US,2021-03-19 22:02:04,38.3032,-77.4605,48.0,32,0,1.99
354,Kilimatinde,TZ,2021-03-19 22:03:45,-5.85,34.95,64.56,93,97,1.34
355,Khon Kaen,TH,2021-03-19 22:03:45,16.5,102.0833,82.89,51,18,2.66
356,Rapid City,US,2021-03-19 22:03:46,44.0805,-103.231,59.0,50,1,9.22
357,Adamovka,RU,2021-03-19 22:03:46,51.5223,59.9396,27.54,94,100,14.12
358,Assiniboia,CA,2021-03-19 22:03:46,49.6334,-105.9845,69.8,16,25,13.8
359,Nantucket,US,2021-03-19 22:03:46,41.2835,-70.0995,34.0,60,1,19.57
360,Reconquista,AR,2021-03-19 22:03:47,-29.15,-59.65,77.13,56,83,1.12
361,Charters Towers,AU,2021-03-19 21:58:01,-20.1,146.2667,73.49,81,92,11.1
362,Ponta Delgada,PT,2021-03-19 22:03:47,37.7333,-25.6667,59.0,77,40,6.91
363,Suntar,RU,2021-03-19 22:03:47,62.1444,117.6319,5.5,96,64,5.21
364,Mao,ES,2021-03-19 22:03:47,39.8885,4.2658,44.6,81,20,3.44
365,Lima,PE,2021-03-19 21:55:05,-12.0432,-77.0282,78.8,57,0,9.22
366,Conde,BR,2021-03-19 21:53:21,-7.2597,-34.9075,80.6,78,75,10.36
367,Portland,US,2021-03-19 21:57:19,45.5234,-122.6762,53.6,54,75,11.5
368,Rokupr,SL,2021-03-19 22:03:48,8.6717,-12.395,77.83,56,9,4.92
369,Marsh Harbour,BS,2021-03-19 21:57:17,26.5412,-77.0636,76.26,77,10,14.67
370,Samtredia,GE,2021-03-19 22:03:48,42.1537,42.3352,39.2,93,75,5.75
371,Topchikha,RU,2021-03-19 22:03:48,52.8192,83.1185,21.2,63,0,8.95
372,Puerto Rico,AR,2021-03-19 22:03:48,-26.796,-55.024,82.72,51,39,0.89
373,Rincon,US,2021-03-19 22:03:49,32.296,-81.2354,62.6,55,90,13.8
374,Leningradskiy,RU,2021-03-19 21:55:19,69.3833,178.4167,-14.89,79,97,2.08
375,Padang,ID,2021-03-19 21:58:38,-0.9492,100.3543,75.2,100,75,2.3
376,Cap Malheureux,MU,2021-03-19 22:03:49,-19.9842,57.6142,75.0,92,7,19.77
377,Port Hardy,CA,2021-03-19 21:55:01,50.6996,-127.4199,50.0,71,75,17.27
378,Rocha,UY,2021-03-19 21:58:09,-34.4833,-54.3333,60.35,76,1,6.78
379,Izumo,JP,2021-03-19 21:57:08,35.3667,132.7667,48.2,81,40,16.11
380,Faanui,PF,2021-03-19 21:57:18,-16.4833,-151.75,82.62,67,40,6.13
381,Broome,US,2021-03-19 21:55:32,42.2506,-75.833,37.0,37,1,13.8
382,Casselman,CA,2021-03-19 22:03:49,45.3168,-75.0826,35.01,37,0,6.91
383,Touros,BR,2021-03-19 21:55:48,-5.1989,-35.4608,80.6,78,20,6.91
384,Grand Gaube,MU,2021-03-19 22:03:50,-20.0064,57.6608,75.0,92,5,19.69
385,Issoire,FR,2021-03-19 22:03:50,45.55,3.25,37.4,75,90,12.66
386,Mpongwe,ZM,2021-03-19 22:03:50,-13.5091,28.155,62.98,96,56,5.17
387,Bara,NG,2021-03-19 22:03:50,10.3744,10.7288,89.4,29,91,10.36
388,Sao Gabriel Da Cachoeira,BR,2021-03-19 22:03:50,-0.1303,-67.0892,80.19,85,100,2.62
389,Hambantota,LK,2021-03-19 22:03:24,6.1241,81.1185,76.51,78,99,8.59
390,Kagalnitskaya,RU,2021-03-19 22:03:51,46.8806,40.1466,36.0,80,100,4.0
391,Saldanha,ZA,2021-03-19 21:58:39,-33.0117,17.9442,60.8,77,73,6.91
392,Maromitsa,RU,2021-03-19 22:03:51,59.8683,48.0123,18.09,96,97,6.64
393,Sulangan,PH,2021-03-19 22:03:51,11.1373,123.7228,82.04,76,99,9.04
394,Vigrestad,NO,2021-03-19 22:03:51,58.5667,5.7,37.99,90,98,5.37
395,Coihaique,CL,2021-03-19 21:58:04,-45.5752,-72.0662,55.4,54,90,12.66
396,Olinda,BR,2021-03-19 21:54:45,-8.0089,-34.8553,80.6,65,20,6.91
397,Isla Mujeres,MX,2021-03-19 22:00:02,21.2311,-86.731,77.0,88,75,5.75
398,Agadez,NE,2021-03-19 22:03:52,19.75,10.25,88.7,13,32,9.64
399,Romny,UA,2021-03-19 22:03:52,50.751,33.4747,31.44,94,100,3.44
400,Zabol,AF,2021-03-19 22:03:52,32.25,67.25,56.26,33,87,3.94
401,Cabedelo,BR,2021-03-19 21:55:40,-6.9811,-34.8339,80.6,78,75,10.36
402,Warmbad,NA,2021-03-19 22:03:52,-28.45,18.7333,79.11,28,73,4.43
403,Constitucion,CL,2021-03-19 21:55:40,-35.3333,-72.4167,60.37,62,42,7.14
404,Lata,PT,2021-03-19 21:57:05,40.1629,-8.3327,57.0,69,2,8.99
405,Kristiansund,NO,2021-03-19 22:03:53,63.1115,7.732,42.8,81,75,23.02
406,California City,US,2021-03-19 22:00:54,35.1258,-117.9859,75.2,33,1,13.8
407,Mujiayingzi,CN,2021-03-19 22:03:53,42.1167,118.7833,29.97,95,100,4.36
408,Vila Franca Do Campo,PT,2021-03-19 21:58:14,37.7167,-25.4333,59.0,77,40,6.91
409,Gladstone,AU,2021-03-19 22:03:53,-23.85,151.25,77.0,78,40,5.75
410,Riobamba,EC,2021-03-19 22:01:07,-1.6667,-78.6333,57.2,88,75,6.91
411,Dawei,MM,2021-03-19 21:58:36,14.0833,98.2,72.91,78,0,1.83
412,Turkistan,KZ,2021-03-19 22:03:54,43.0,68.0,51.93,76,100,12.21
413,Hvide Sande,DK,2021-03-19 22:03:54,56.0045,8.1294,27.0,76,30,8.39
414,Barsi,IN,2021-03-19 22:03:54,18.2333,75.7,79.45,27,73,3.96
415,Svetlogorsk,BY,2021-03-19 21:57:49,52.6333,29.7333,27.27,79,33,3.87
416,Sibolga,ID,2021-03-19 22:03:54,1.7427,98.7792,77.61,87,96,3.11
417,Wajir,KE,2021-03-19 22:03:54,1.7471,40.0573,83.59,55,100,19.19
418,Khasan,RU,2021-03-19 22:03:55,42.4308,130.6434,36.81,92,100,11.43
419,San Ignacio,BZ,2021-03-19 22:03:55,17.1561,-89.0714,80.6,74,40,6.91
420,Kushiro,JP,2021-03-19 22:03:55,42.975,144.3747,30.2,59,20,8.05
421,Aswan,EG,2021-03-19 21:58:30,24.0934,32.907,72.75,24,0,8.79
422,Turochak,RU,2021-03-19 22:03:55,52.2576,87.1224,12.47,88,26,4.05
423,Nautla,MX,2021-03-19 22:03:56,20.2167,-96.7833,73.99,58,3,11.14
424,San Andres,CO,2021-03-19 22:03:06,12.5847,-81.7006,84.2,70,40,13.8
425,Plettenberg Bay,ZA,2021-03-19 21:54:59,-34.0527,23.3716,64.31,88,96,10.2
426,Impfondo,CG,2021-03-19 22:03:56,1.6381,18.0667,72.3,95,82,3.94
427,Bailesti,RO,2021-03-19 22:03:56,44.0167,23.35,37.99,69,0,5.75
428,Rawlins,US,2021-03-19 21:59:26,41.7911,-107.2387,53.6,35,1,16.11
429,Bogovarovo,RU,2021-03-19 22:03:56,58.9785,47.0246,16.88,96,95,7.65
430,Tabou,CI,2021-03-19 21:55:27,4.423,-7.3528,79.23,82,32,6.64
431,Yermakovskoye,RU,2021-03-19 22:03:57,53.2831,92.4003,12.6,86,21,3.29
432,Jambi,ID,2021-03-19 22:03:57,-1.6,103.6167,74.34,98,93,0.83
433,Marawi,PH,2021-03-19 22:03:57,7.9986,124.2928,73.99,92,100,5.99
434,Newport,GB,2021-03-19 22:01:58,51.5877,-2.9984,46.99,83,89,6.82
435,Guadalupe Y Calvo,MX,2021-03-19 22:03:57,26.1,-106.9667,69.64,9,0,12.17
436,Sapa,PH,2021-03-19 22:03:58,5.1544,120.3241,81.03,83,87,7.76
437,Kisangani,CD,2021-03-19 22:00:20,0.5167,25.2,70.86,98,59,2.8
438,Santa Marta,CO,2021-03-19 22:02:08,11.2408,-74.199,88.0,57,53,10.0
439,Broken Hill,AU,2021-03-19 21:58:20,-31.95,141.4333,68.0,68,96,14.97
440,Guerrero Negro,MX,2021-03-19 21:57:31,27.9769,-114.0611,70.48,45,5,15.52
441,Labytnangi,RU,2021-03-19 22:03:58,66.6572,66.4183,-21.17,96,34,6.87
442,Cadillac,US,2021-03-19 21:59:18,44.2519,-85.4012,50.0,23,1,3.44
443,Kieta,PG,2021-03-19 22:03:58,-6.2167,155.6333,83.17,71,100,0.43
444,Gilbues,BR,2021-03-19 22:03:59,-9.8317,-45.3439,73.56,87,100,3.18
445,Moreira Sales,BR,2021-03-19 22:01:43,-24.0622,-53.0069,73.78,84,25,6.76
446,Kitui,KE,2021-03-19 22:03:59,-1.367,38.0106,66.02,83,45,4.74
447,Darhan,MN,2021-03-19 21:58:04,49.4867,105.9228,9.19,81,30,3.8
448,Coquimbo,CL,2021-03-19 21:53:16,-29.9533,-71.3436,66.2,59,40,9.22
449,Sumbe,AO,2021-03-19 21:57:27,-11.2061,13.8437,79.99,78,94,3.98
450,Alofi,NU,2021-03-19 21:56:12,-19.0595,-169.9187,80.6,89,100,8.05
451,Mbigou,GA,2021-03-19 22:04:00,-1.9005,11.906,67.06,99,72,2.86
452,Guangyuan,CN,2021-03-19 22:04:00,32.442,105.823,50.0,76,100,1.01
453,Noumea,NC,2021-03-19 22:04:01,-22.2763,166.4572,81.0,73,0,8.05
454,Morondava,MG,2021-03-19 21:58:08,-20.2833,44.2833,79.7,81,39,3.78
455,Shache,CN,2021-03-19 22:04:01,38.4167,77.2406,40.62,41,62,3.67
456,Genhe,CN,2021-03-19 22:04:01,50.7833,121.5167,16.14,96,100,2.68
457,Fenoarivo,MG,2021-03-19 22:04:01,-18.933,47.4354,64.4,94,75,4.61
458,Vanavara,RU,2021-03-19 21:57:41,60.34,102.2797,20.75,92,100,14.76
459,Gorgan,IR,2021-03-19 22:04:02,36.8387,54.4348,46.4,93,0,6.91
460,Ihosy,MG,2021-03-19 22:04:02,-22.4,46.1167,67.17,95,100,6.89
461,Yining,CN,2021-03-19 22:04:02,29.0361,114.5636,48.74,91,96,3.69
462,Vila Velha,BR,2021-03-19 22:04:02,-20.3297,-40.2925,78.8,83,0,6.91
463,Beaufort,MY,2021-03-19 22:00:39,5.3473,115.7455,78.8,94,40,2.44
464,Thomaston,US,2021-03-19 22:04:03,32.8882,-84.3266,61.0,55,90,4.61
465,Kamaishi,JP,2021-03-19 22:04:03,39.2667,141.8833,39.78,62,36,4.25
466,Xiaoweizhai,CN,2021-03-19 22:04:03,26.1903,107.5125,52.16,94,100,4.5
467,La Ronge,CA,2021-03-19 22:04:03,55.1001,-105.2842,59.0,28,75,9.22
468,Naze,JP,2021-03-19 21:58:25,28.3667,129.4833,69.8,83,75,16.11
469,Tessalit,ML,2021-03-19 21:57:18,20.1986,1.0114,68.94,10,0,3.94
470,Mackenzie,CA,2021-03-19 22:04:04,55.2999,-123.1698,41.0,60,90,17.27
471,Samfya,ZM,2021-03-19 22:04:04,-11.3649,29.5565,66.22,90,100,4.59
472,Malakal,SS,2021-03-19 21:57:40,9.5334,31.6605,85.05,34,98,4.88
473,Kavieng,PG,2021-03-19 21:57:54,-2.5744,150.7967,83.8,71,53,10.07
474,Dunda,TZ,2021-03-19 22:04:04,-8.1167,34.25,63.68,95,52,3.09
475,Aykhal,RU,2021-03-19 21:58:39,66.0,111.5,-3.77,99,100,10.13
476,San Carlos Del Zulia,VE,2021-03-19 22:04:04,9.0,-71.9135,84.67,65,52,6.17
477,Dir,PK,2021-03-19 22:04:05,35.2058,71.8756,52.36,48,73,8.16
478,Trelew,AR,2021-03-19 22:02:19,-43.249,-65.3051,80.35,13,10,9.84
479,Kailua,US,2021-03-19 21:58:41,21.4022,-157.7394,77.0,53,40,14.97
480,Fairbanks,US,2021-03-19 21:56:15,64.8378,-147.7164,12.99,78,20,1.14
481,Moerai,PF,2021-03-19 22:04:05,-22.4333,-151.3333,79.36,67,4,8.57
482,Bom Jesus,BR,2021-03-19 22:00:46,-9.0744,-44.3586,74.46,90,100,0.98
483,Natal,BR,2021-03-19 22:03:58,-5.795,-35.2094,82.4,83,40,5.75
484,Boende,CD,2021-03-19 22:04:05,-0.2167,20.8667,72.1,96,23,1.25
485,Kalmar,SE,2021-03-19 22:00:44,56.6616,16.3616,30.0,86,38,4.61
486,Pak Chong,TH,2021-03-19 22:04:05,14.708,101.4161,82.99,75,39,2.8
487,Greifswald,DE,2021-03-19 22:04:06,54.1,13.3833,32.0,65,51,1.99
488,Nauta,PE,2021-03-19 21:57:17,-4.5061,-73.5757,85.95,65,52,2.59
489,Pangnirtung,CA,2021-03-19 21:57:50,66.1451,-65.7125,-13.0,64,20,2.37
490,Luzhou,CN,2021-03-19 22:04:06,28.8724,105.4405,55.27,72,100,9.46
491,Katherine,AU,2021-03-19 22:04:06,-14.4667,132.2667,75.2,100,90,5.75
492,Sompeta,IN,2021-03-19 22:04:07,18.9333,84.6,76.64,45,0,4.68
493,Shima,CN,2021-03-19 22:04:07,24.4478,117.8111,64.4,94,90,2.24
494,Ayagoz,KZ,2021-03-19 22:04:07,47.9714,80.4392,12.96,71,0,9.44
495,Asau,RO,2021-03-19 21:53:16,46.4333,26.4,32.0,68,99,0.58
496,Hobyo,SO,2021-03-19 21:54:38,5.3505,48.5268,80.69,80,48,12.24
497,San Patricio,US,2021-03-19 21:57:33,28.017,-97.5169,73.4,23,20,10.36
498,Birao,CF,2021-03-19 21:57:03,10.2849,22.7882,84.54,18,100,5.68
499,Kropotkin,RU,2021-03-19 22:04:08,45.4375,40.5756,42.01,87,60,10.45
500,Urucara,BR,2021-03-19 22:04:08,-2.5364,-57.76,76.93,94,83,2.35
501,Slawno,PL,2021-03-19 22:04:08,54.3628,16.6789,28.76,65,57,8.34
502,Denpasar,ID,2021-03-19 22:04:08,-8.65,115.2167,80.6,83,40,12.66
503,Macau,MO,2021-03-19 22:04:08,22.2006,113.5461,73.4,94,20,3.44
504,Kuytun,RU,2021-03-19 21:57:17,54.3419,101.5036,9.16,95,36,4.85
505,Sinnamary,GF,2021-03-19 21:57:44,5.3833,-52.95,77.02,80,39,8.81
506,Northam,GB,2021-03-19 22:04:09,51.0333,-4.2167,48.99,81,27,3.0
507,Maceio,BR,2021-03-19 22:02:26,-9.6658,-35.7353,77.0,83,0,6.91
508,Kudahuvadhoo,MV,2021-03-19 22:04:09,2.6708,72.8944,83.07,70,100,7.54
509,Vizinga,RU,2021-03-19 22:04:09,61.0749,50.1031,18.03,96,91,6.29
510,Ville-Marie,CA,2021-03-19 22:04:09,47.3335,-79.433,50.0,27,1,13.8
511,Yar-Sale,RU,2021-03-19 22:04:10,66.8333,70.8333,-20.67,99,70,8.41
512,Lagoa,PT,2021-03-19 21:55:11,39.05,-27.9833,58.93,84,96,17.22
513,Kununurra,AU,2021-03-19 22:04:10,-15.7667,128.7333,75.2,100,90,3.44
514,Aksu,CN,2021-03-19 22:04:10,41.1231,80.2644,36.23,47,0,3.85
515,Leh,IN,2021-03-19 22:04:10,34.1667,77.5833,22.42,63,15,0.94
516,Adre,TD,2021-03-19 22:04:11,13.4667,22.2,80.78,15,91,14.61
517,Metu,ET,2021-03-19 22:04:11,8.3,35.5833,58.55,94,78,3.36
518,Xining,CN,2021-03-19 21:58:13,36.6167,101.7667,21.67,79,99,0.98
519,Abrego,CO,2021-03-19 22:04:11,8.0807,-73.2205,67.86,88,100,4.52
520,Kloulklubed,PW,2021-03-19 22:00:52,7.0419,134.2556,83.25,77,99,13.67
521,Vammala,FI,2021-03-19 22:04:11,61.3333,22.9,15.8,57,0,5.75
522,Nishihara,JP,2021-03-19 21:58:09,26.1842,127.7558,69.8,83,20,6.91
523,Siyabuswa,ZA,2021-03-19 22:04:12,-25.1132,29.0445,69.64,52,3,8.1
524,Negombo,LK,2021-03-19 22:04:12,7.2083,79.8358,78.8,89,88,2.3
525,Yuzhno-Kurilsk,RU,2021-03-19 21:57:51,44.0306,145.8556,25.38,80,4,16.44
526,Torres,BR,2021-03-19 22:03:16,-29.3353,-49.7269,74.03,76,51,9.01
527,Yishui,CN,2021-03-19 22:04:12,35.7847,118.6281,41.76,64,100,5.41
528,Okha,RU,2021-03-19 22:04:12,53.5739,142.9478,9.27,89,8,9.13
529,La Macarena,CO,2021-03-19 22:04:13,2.1837,-73.7849,83.91,66,59,4.72
530,Thunder Bay,CA,2021-03-19 21:57:35,48.4001,-89.3168,55.4,30,1,4.61
531,Ust-Nera,RU,2021-03-19 21:57:06,64.5667,143.2,-10.59,94,83,6.67
532,York,US,2021-03-19 22:02:04,40.1254,-77.0,48.2,20,1,9.22
533,Karatau,KZ,2021-03-19 22:04:13,43.1667,70.4667,51.31,87,100,18.16
534,Aloleng,PH,2021-03-19 22:01:34,16.1307,119.7824,79.39,79,13,4.45
535,Santa Maria,BR,2021-03-19 21:57:43,-29.6842,-53.8069,78.8,69,0,10.36
536,Marzuq,YE,2021-03-19 22:04:13,14.4,46.4667,61.29,41,56,4.27
537,Caucaia,BR,2021-03-19 22:02:44,-3.7361,-38.6531,82.99,74,20,8.05
538,La Oroya,PE,2021-03-19 22:04:13,-11.5189,-75.8994,51.93,59,99,7.02
539,Zhigansk,RU,2021-03-19 21:58:28,66.7697,123.3711,-22.32,90,100,2.17
540,Pospelikha,RU,2021-03-19 22:04:14,51.95,81.7667,16.95,84,6,4.34
541,Luderitz,NA,2021-03-19 21:56:33,-26.6481,15.1594,66.04,71,50,22.7
542,Port Lincoln,AU,2021-03-19 21:58:20,-34.7333,135.8667,69.55,73,0,13.53
543,Wamba,NG,2021-03-19 22:04:14,8.9333,8.6,80.82,54,56,2.48
544,Tahoua,NE,2021-03-19 22:04:14,14.8888,5.2692,89.6,17,74,2.3
545,Ambon,ID,2021-03-19 22:04:14,-3.6954,128.1814,75.2,94,20,5.75
546,Elliot,ZA,2021-03-19 22:04:15,-31.3333,27.85,57.43,95,93,3.51
547,Inyonga,TZ,2021-03-19 22:04:15,-6.7167,32.0667,64.31,94,9,4.03
548,Berlevag,NO,2021-03-19 21:57:31,70.8578,29.0864,30.2,86,75,28.77
549,Gander,CA,2021-03-19 22:04:15,48.9682,-54.5906,30.2,93,90,25.32
550,Hamilton,US,2021-03-19 21:57:32,39.1834,-84.5333,51.01,29,20,17.27
551,Presidencia Roque Saenz Pena,AR,2021-03-19 22:04:15,-26.7852,-60.4388,84.99,55,78,1.01
552,Oriximina,BR,2021-03-19 22:04:16,-1.7656,-55.8661,76.98,88,100,5.12
553,Cabanas,CU,2021-03-19 22:04:16,22.9758,-82.9219,78.8,73,75,11.5
554,Namibe,AO,2021-03-19 21:57:29,-15.1961,12.1522,74.12,70,93,4.99
555,Uttaradit,TH,2021-03-19 22:04:16,17.6667,100.5,82.99,49,0,1.5
556,Vangaindrano,MG,2021-03-19 22:04:16,-23.35,47.6,74.75,90,100,3.91
557,Shingu,JP,2021-03-19 22:04:17,33.7333,135.9833,53.47,70,100,5.21
558,Prado,BR,2021-03-19 21:58:03,-17.3411,-39.2208,77.56,81,87,6.46
559,Ardahan,TR,2021-03-19 22:04:17,41.1087,42.7022,12.58,95,63,2.66
560,Barentu,ER,2021-03-19 22:04:17,15.1139,37.5928,66.85,64,0,4.34
561,Umm Lajj,SA,2021-03-19 21:58:18,25.0213,37.2685,73.72,45,0,10.96
